barcode,name,brand,category,subcategory,ingredients,allergens,retailer,price,promo_price,original_price,promo_text,stock_status,product_url,image_url,source_type,source_url
5060107335127,Ella's Vegetable Lasagne Stage 2 130G,Ella's Kitchen,Baby & Toddler,Baby Meals,Organic tomatoes; Organic cooked pasta; Organic durum wheat; Organic dried egg whites; Organic carrots; Organic courgettes; Organic onions; Organic aubergines; Organic red peppers; Organic vegetable stock; Organic mozzarella cheese; Organic creme fraiche; Organic garlic; Organic mixed herbs,Wheat; Egg; Milk; Soya; Mustard,Tesco,1.8,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/278047064,,manual_csv,https://www.tesco.com/groceries/en-GB/products/278047064
5000157079855,Heinz Lamb Hot Pot Baby Food Pouch 130g,Heinz,Baby & Toddler,Baby Meals,Carrot; Tomato; Potato; Peas; Onion; Water; Lamb; Cornflour; Parsley,unknown,Tesco,1.6,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/290369978,,manual_csv,https://www.tesco.com/groceries/en-GB/products/290369978
5000157079800,Heinz Spaghetti Bolognese Baby Food Pouch 180g,Heinz,Baby & Toddler,Baby Meals,Tomato; Carrot; Onion; Courgette; Spaghetti; Water; Durum wheat semolina; Egg white; Beef; Cornflour; Parsley; Oregano; Thyme,Wheat; Egg; Soya; Mustard,Tesco,2.0,1.8,,,in_stock,https://www.tesco.com/groceries/en-GB/products/291397113,,manual_csv,https://www.tesco.com/groceries/en-GB/products/291397113
5000157079787,Heinz Sunday Chicken Dinner Baby Food Pouch 130g,Heinz,Baby & Toddler,Baby Meals,Parsnip; Carrot; Potato; Tomato; Sweet potato; Swede; Peas; Water; Chicken; Cornflour; Extra virgin olive oil,unknown,Tesco,1.6,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/299232550,,manual_csv,https://www.tesco.com/groceries/en-GB/products/299232550
5000157079893,Heinz Sweet & Sour Chicken Baby Food Pouch 180g,Heinz,Baby & Toddler,Baby Meals,Carrot; Tomato; Onion; Red pepper; Rice; Chicken; Water; Pineapple; Raisins; Cornflour; Extra virgin olive oil,unknown,Tesco,2.0,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/291397050,,manual_csv,https://www.tesco.com/groceries/en-GB/products/291397050
5000157079701,Heinz Sweet Potato & Beef Casserole Baby Food Pouch 130g,Heinz,Baby & Toddler,Baby Meals,Carrot; Tomato; Sweet potato; Onion; Water; Beef; Cornflour; Extra virgin olive oil; Parsley,unknown,Tesco,1.6,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/278246387,,manual_csv,https://www.tesco.com/groceries/en-GB/products/278246387
5000157079909,"Heinz Sweet Potato, Chicken & Veggies Pouch Baby Food 130g",Heinz,Baby & Toddler,Baby Meals,Carrot; Tomato; Courgette; Sweet potato; Red pepper; Onion; Chicken; Water; Cornflour; Extra virgin olive oil,unknown,Tesco,1.6,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/276872224,,manual_csv,https://www.tesco.com/groceries/en-GB/products/276872224
5000157079794,Heinz Thai Chicken Curry Baby Food Pouch 180g,Heinz,Baby & Toddler,Baby Meals,Carrot; Butternut squash; Sweet potato; Onion; Red pepper; Rice; Water; Chicken; Coconut; Cornflour; Parsley; Ginger; Curry spices,Celery,Tesco,2.0,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/316556187,,manual_csv,https://www.tesco.com/groceries/en-GB/products/316556187
5000157079749,Heinz Tomato Mozzarella Pasta Shapes Baby Food Pouch 130g,Heinz,Baby & Toddler,Baby Meals,Tomato; Carrot; Potato; Water; Pasta; Durum wheat semolina; Egg white; Mozzarella; Milk; Cornflour; Basil; Parsley,Milk; Wheat; Egg; Soya; Mustard,Tesco,1.6,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/278234038,,manual_csv,https://www.tesco.com/groceries/en-GB/products/278234038
5051594006812,Aptamil 1 First Baby Milk Formula Powder from Birth 800g,Aptamil,Baby & Toddler,Formula Milk,Dairy-based blend; Lactose from milk; Vegetable oils; Skimmed milk; Demineralised whey from milk; Fish oil; Galacto-oligosaccharides; Fructo-oligosaccharides; Soy lecithin; Vitamins; Minerals,Milk; Fish; Soy,Tesco,13.5,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/301359904,,manual_csv,https://www.tesco.com/groceries/en-GB/products/301359904
5051594006829,Aptamil 2 Follow On Baby Milk Formula Powder 6-12 Months 800g,Aptamil,Baby & Toddler,Formula Milk,Dairy-based blend; Lactose from milk; Vegetable oils; Skimmed milk; Demineralised whey from milk; Fish oil; Galacto-oligosaccharides; Fructo-oligosaccharides; Soy lecithin; Vitamins; Minerals,Milk; Fish; Soy,Tesco,13.5,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/301359927,,manual_csv,https://www.tesco.com/groceries/en-GB/products/301359927
5051594006874,Cow & Gate 1 First Infant Baby Milk Formula Powder from Birth 800g,Cow & Gate,Baby & Toddler,Formula Milk,Lactose from milk; Vegetable oils; Skimmed milk; Demineralised whey from milk; Whey concentrate from milk; Galacto-oligosaccharides; Fructo-oligosaccharides; Fish oil; Soy lecithin; Vitamins; Minerals,Milk; Fish; Soy,Tesco,11.0,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/301359789,,manual_csv,https://www.tesco.com/groceries/en-GB/products/301359789
5051594006881,Cow & Gate 2 Follow On Baby Milk Formula Powder 6-12 Months 800g,Cow & Gate,Baby & Toddler,Formula Milk,Lactose from milk; Vegetable oils; Skimmed milk; Demineralised whey from milk; Galacto-oligosaccharides; Whey concentrate from milk; Cow's milk protein; Fish oil; Fructo-oligosaccharides; Soy lecithin; Vitamins; Minerals,Milk; Fish; Soy,Tesco,11.0,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/301359806,,manual_csv,https://www.tesco.com/groceries/en-GB/products/301359806
4062300139008,"HiPP Organic 1 First Infant Baby Milk Powder Formula, From Birth, 800g",HiPP Organic,Baby & Toddler,Formula Milk,Organic skimmed milk; Organic whey product; Organic vegetable oils; Organic lactose; Organic galacto-oligosaccharides; Fish oil; Mortierella alpina oil; Vitamins; Minerals,Milk; Fish,Tesco,13.65,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/318252791,,manual_csv,https://www.tesco.com/groceries/en-GB/products/318252791
4062300460492,"HiPP Organic 2 Follow on Baby Milk Powder Formula, From 6 Months, 800g",HiPP Organic,Baby & Toddler,Formula Milk,Organic skimmed milk; Organic lactose; Organic vegetable oils; Organic whey product; Organic galacto-oligosaccharides; Fish oil; Vitamins; Minerals,Milk; Fish,Tesco,13.5,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/320387162,,manual_csv,https://www.tesco.com/groceries/en-GB/products/320387162
5056000505910,Kendamil Classic First Infant Milk Stage 1 800g,Kendamil,Baby & Toddler,Formula Milk,"Whole milk; Skimmed milk; Lactose (milk); Vegetable oils (sunflower, coconut, rapeseed); Demineralised whey powder (milk); Galacto-oligosaccharides (milk); Whey protein concentrate alpha-lactalbumin (milk); Fructo-oligosaccharides; DHA from microalgae oil; ARA from Mortierella alpina oil; Vitamins; Minerals",Milk,Tesco,12.15,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/313737289,,manual_csv,https://www.tesco.com/groceries/en-GB/products/313737289
5056000505422,Kendamil Comfort Milk 0-12 Months 800g,Kendamil,Baby & Toddler,Formula Milk,"Soluble Dextrin; Cream (Milk); Vegetable Oils (High Oleic Sunflower Oil, Sunflower Oil, Rapeseed Oil, Coconut Oil); Lactose (Milk); Partially Hydrolysed Whey Protein (Milk); Galacto-Oligosaccharides (Milk); Whey Protein Concentrate Alpha-Lactalbumin (Milk); Whole Milk Powder; Fructo-Oligosaccharides; Oil from the Microalgae Schizochytrium sp.; Oil from Mortierella Alpina; Vitamins; Minerals",Milk,Tesco,15.5,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/316064112,,manual_csv,https://www.tesco.com/groceries/en-GB/products/316064112
5056000503855,Kendamil Goat First Infant Milk Stage 1 From Birth 800g,Kendamil,Baby & Toddler,Formula Milk,"Whole Goat Milk; Demineralised Goat Whey Powder (from Milk); Vegetable Oils (Sunflower, Coconut, Rapeseed); Lactose (from Milk); Galacto-Oligosaccharides (from Milk); Oil from the Microalgae Schizochytrium sp. (Milk); Oil from Mortierella Alpina (Milk); Vitamins; Minerals",Milk,Tesco,20.75,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/314701762,,manual_csv,https://www.tesco.com/groceries/en-GB/products/314701762
5056000502926,Kendamil Organic First Infant Milk Stage 1 800g,Kendamil,Baby & Toddler,Formula Milk,"Organic whole milk; Organic demineralised milk whey protein powder; Organic skimmed milk; Organic vegetable oils (sunflower, coconut, rapeseed); Organic galacto-oligosaccharides (from milk); DHA from microalgae oil; ARA from Mortierella alpina oil; Vitamins; Minerals",Milk,Tesco,15.15,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/310689281,,manual_csv,https://www.tesco.com/groceries/en-GB/products/310689281
7613036926744,Little Steps First Infant Baby Milk Formula Powder from Birth 800g,Little Steps,Baby & Toddler,Formula Milk,Demineralised sweet whey from milk; Skimmed milk; Lactose from milk; Vegetable oils; Oil from Mortierella alpina; Microalgae oil; Soy lecithin; Vitamins; Minerals,Milk; Soy,Tesco,8.45,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/303215156,,manual_csv,https://www.tesco.com/groceries/en-GB/products/303215156
7613036938259,Little Steps Follow On Baby Milk Formula Powder 6+ Months 800g,Little Steps,Baby & Toddler,Formula Milk,Skimmed milk; Maltodextrin; Vegetable oils; Lactose from milk; Whey permeate from milk; Microalgae oil; Soy lecithin; Vitamins; Minerals,Milk; Soy,Tesco,8.5,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/303215179,,manual_csv,https://www.tesco.com/groceries/en-GB/products/303215179
7613035477872,SMA First Infant Baby Milk Powder Formula From Birth 800g,SMA,Baby & Toddler,Formula Milk,Lactose from milk; Vegetable oils; Skimmed milk; Whey protein; 2'-fucosyllactose; Oil from Mortierella alpina; Microalgae oil; Soy lecithin; Vitamins; Minerals,Milk; Soy,Tesco,13.0,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/305781649,,manual_csv,https://www.tesco.com/groceries/en-GB/products/305781649
7613035477742,SMA Follow-On Baby Milk Powder Formula 6-12 Months 800g,SMA,Baby & Toddler,Formula Milk,Skimmed milk; Lactose from milk; Vegetable oils; Whey protein from milk; Whey permeate from milk; 2'-fucosyllactose; Microalgae oil; Soy lecithin; Vitamins; Minerals,Milk; Soy,Tesco,13.65,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/305782747,,manual_csv,https://www.tesco.com/groceries/en-GB/products/305782747
5060107330214,Ella's Kitchen Apples Carrots Plus Parsnips 120G,Ella's Kitchen,Baby & Toddler,Fruit Puree,Organic Apples 49%; Organic Carrots 31%; Organic Parsnips 20%; Organic Lemon Juice Concentrate (a dash); Other Stuff 0%,unknown,Tesco,1.2,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/261383169,,manual_csv,https://www.tesco.com/groceries/en-GB/products/261383169
5060107330276,Ella's Kitchen Apples Plus Bananas 120G,Ella's Kitchen,Baby & Toddler,Fruit Puree,Organic Bananas; Organic Apples; Organic Lemon Juice Concentrate,unknown,Tesco,1.2,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/261383215,,manual_csv,https://www.tesco.com/groceries/en-GB/products/261383215
5060107330368,Ella's Kitchen Strawberries Plus Apples 120G,Ella's Kitchen,Baby & Toddler,Fruit Puree,Organic Apples; Organic Strawberries; Organic Lemon Juice Concentrate,unknown,Tesco,1.25,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/263419362,,manual_csv,https://www.tesco.com/groceries/en-GB/products/263419362
5000157079930,Heinz Apple & Mango Baby Food Fruit Puree Pouch 100g,Heinz,Baby & Toddler,Fruit Puree,Apple; Mango; Concentrated Lemon Juice; Vitamin C,unknown,Tesco,0.95,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/276867536,,manual_csv,https://www.tesco.com/groceries/en-GB/products/276867536
5000157140081,Heinz Apple & Strawberry Baby Food Fruit Puree Pouch 100g,Heinz,Baby & Toddler,Fruit Puree,Apple; Strawberry; Concentrated Lemon Juice; Vitamin C,unknown,Tesco,0.95,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/278234113,,manual_csv,https://www.tesco.com/groceries/en-GB/products/278234113
5000157079961,"Heinz Apple, Pear & Banana Fruit Puree Pouch Baby Food 100g",Heinz,Baby & Toddler,Fruit Puree,Apple; Pear; Banana; Concentrated Lemon Juice; Vitamin C,unknown,Tesco,0.95,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/276867611,,manual_csv,https://www.tesco.com/groceries/en-GB/products/276867611
5000157079978,"Heinz Peach, Mango, Banana & Apple Baby Food Fruit Puree Pouch 100g",Heinz,Baby & Toddler,Fruit Puree,Apple; Peach; Mango; Banana; Concentrated Lemon Juice; Vitamin C,unknown,Tesco,0.95,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/276867761,,manual_csv,https://www.tesco.com/groceries/en-GB/products/276867761
3041091431998,Cow & Gate Banana Porridge 125G,Cow & Gate,Baby & Toddler,Porridge,"Milled cereals (maize flour, rice flour); Skimmed milk powder; Vegetable oils; Demineralised whey powder; Banana flakes; Minerals; Vitamins",Milk,Tesco,2.1,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/304408975,,manual_csv,https://www.tesco.com/groceries/en-GB/products/304408975
3041091431790,Cow & Gate Banana Wholegrain Porridge Baby Cereal 200G,Cow & Gate,Baby & Toddler,Porridge,Wholegrain wheat; Buckwheat; Wholegrain oat; Wholegrain spelt; Wholegrain millet; Rice; Rye; Banana flakes; Corn flakes; Vitamin B1,Wheat; Oats; Gluten,Tesco,2.75,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/304370401,,manual_csv,https://www.tesco.com/groceries/en-GB/products/304370401
3041091427717,Cow & Gate Creamy Porridge Cereal 125g 4 Month+,Cow & Gate,Baby & Toddler,Porridge,Milled corn; Skimmed milk powder; Milled rice; Demineralised whey powder from milk; Vegetable oils; Soy lecithin; Minerals; Natural vanilla flavour; Vitamins,Milk; Soy,Tesco,2.1,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/304383173,,manual_csv,https://www.tesco.com/groceries/en-GB/products/304383173
5000157158499,Heinz My First Oat Porridge Baby Food 6m+125g,Heinz,Baby & Toddler,Porridge,"Flours (hydrolysed rice, maize flour, rice flour); Skimmed milk powder; Maltodextrin; Demineralised whey powder (from milk); Yoghurt powder; Rapeseed oil; Dehydrated apple flakes; Dehydrated blackcurrant flakes; Dehydrated banana flakes; Dehydrated blueberry flakes; Dehydrated raspberry flakes; Minerals; Vitamins; Flavourings",Milk,Tesco,2.0,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/321527278,,manual_csv,https://www.tesco.com/groceries/en-GB/products/321527278
5000157158437,Heinz Summer Fruit Porridge Baby Food 7m+ 200g,Heinz,Baby & Toddler,Porridge,Maize flour; Hydrolysed rice; Rice flour; Skimmed milk powder; Maltodextrin; Demineralised whey powder; Dehydrated banana flakes; Dehydrated apple flakes; Rapeseed oil; Flavourings; Dehydrated apricot flakes; Dehydrated raspberry flakes; Lemon powder; Dehydrated blackcurrant flakes; Minerals; Vitamins,Milk; Soya,Tesco,3.0,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/321537393,,manual_csv,https://www.tesco.com/groceries/en-GB/products/321537393
5056000505132,Kendamil Banana Porridge 150G,Kendamil,Baby & Toddler,Porridge,"Cereals (hydrolysed rice flour, rice flour and maize flour); Skimmed milk powder; Whey powder; Banana flakes; Vegetable rapeseed oil; Minerals; Vitamins; Natural flavouring",Milk,Tesco,2.1,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/311803427,,manual_csv,https://www.tesco.com/groceries/en-GB/products/311803427
5056000505125,Kendamil Creamy Porridge 150G,Kendamil,Baby & Toddler,Porridge,"Cereals (oat flour, hydrolysed wheat flour); Skimmed milk powder; Whey powder; Vegetable rapeseed oil; Barley malt extract; Minerals; Vitamins",Milk; Oats; Wheat; Gluten,Tesco,2.1,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/312092902,,manual_csv,https://www.tesco.com/groceries/en-GB/products/312092902
5051594006805,Aptamil 3 Toddler Milk Formula Powder 1+ Years 800g,Aptamil,Baby & Toddler,Toddler Milk,Dairy-based blend (of which 25% is fermented); Lactose (from Milk); Skimmed Milk; Vegetable oils; Whey products (from Milk); Calcium phosphate; Calcium carbonate; Fish oil; Emulsifier (Soy lecithin); Galacto-oligosaccharides (GOS) (from Milk); Fructo-oligosaccharides (FOS); Vitamins and minerals,Milk; Fish; Soy,Tesco,13.5,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/301359949,,manual_csv,https://www.tesco.com/groceries/en-GB/products/301359949
5051594006867,Cow & Gate 3 Toddler Milk Formula 1+ Years 800g,Cow & Gate,Baby & Toddler,Toddler Milk,Lactose (from Milk); Skimmed Milk; Vegetable oils; Maltodextrin; Galacto-oligosaccharides (GOS) (from Milk); Calcium phosphate; Fructo-oligosaccharides (FOS); Emulsifier (Soy lecithin); Vitamins and minerals,Milk; Soy,Tesco,11.0,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/301359829,,manual_csv,https://www.tesco.com/groceries/en-GB/products/301359829
3329770051584,Petits Filous Kids Strawberry & Raspberry Yoghurt Small Pots 6 x 47g,Petits Filous,Baby & Toddler,Toddler Yoghurt,Fromage Frais (Milk); Water; Sugar; Raspberry Puree from Concentrate 5%; Strawberry Puree from Concentrate 5%; Carrot Juice from Concentrate; Maize Starch; Lemon Juice from Concentrate; Natural Flavourings; Milk Mineral Concentrate; Vitamin D; Vitamin B6,Milk,Tesco,1.8,1.4,1.8,Clubcard Price,in_stock,https://www.tesco.com/groceries/en-GB/products/285019796,,manual_csv,https://www.tesco.com/groceries/en-GB/products/285019796
5036589255710,Yeo Valley Organic Little Yeos Fruity Favourites Kids Yogurt 4x85g,Yeo Valley,Baby & Toddler,Toddler Yoghurt,Organic Yogurt (Milk); Organic Peach Puree 5%; Organic Apricot Puree 5%; Organic Strawberry Puree 5%; Organic Raspberry Puree 5%; Organic Sugar; Organic Maize Starch; Natural Flavouring; Lactase Enzyme; Organic Concentrated Lemon Juice,Milk,Tesco,2.15,,,,in_stock,https://www.tesco.com/groceries/en-GB/products/312085018,,manual_csv,https://www.tesco.com/groceries/en-GB/products/312085018
